Dia,Mes,Anio,Hora,Minuto,Segundo,Magnitud,Latitud,Longitud,Deep,Km,Localidad,Entidad
10,12,20,4,56,08,3.5,16.171,-95.1135,5,9,SALINA CRUZ,OAX
10,12,20,5,36,27,3.4,18.8703,-103.322,46,20,COALCOMAN,MICH
10,12,20,5,51,17,3.5,16.7237,-95.575,16,54,CD IXTEPEC,OAX
10,12,20,6,01,42,3.6,16.6577,-95.5205,24,46,CD IXTEPEC,OAX
10,12,20,6,25,16,3.5,15.815,-92.3517,205,28,FRONTERA COMALAPA,CHIS
10,12,20,6,44,46,3.5,16.3947,-98.2232,31,19,PINOTEPA NACIONAL,OAX
10,12,20,7,05,01,3.6,15.7633,-95.4377,53,53,SALINA CRUZ,OAX
10,12,20,7,08,55,3.4,16.5742,-99.2977,16,26,SAN MARCOS,GRO
10,12,20,7,32,51,3.6,14.8345,-94.2173,17,143,PIJIJIAPAN,CHIS
10,12,20,7,55,39,3.4,16.2787,-94.9397,89,19,JUCHITAN DE ZARAGOZA,OAX
10,12,20,8,21,29,3.7,16.6245,-95.4762,42,41,CD IXTEPEC,OAX
10,12,20,8,50,47,3,16.0398,-97.6028,13,18,RIO GRANDE,OAX
10,12,20,9,52,59,3.5,18.7258,-106.459,8,207,CIHUATLAN,JAL
10,12,20,10,53,41,3.7,18.5345,-101.416,56,56,HUETAMO,MICH
10,12,20,11,09,34,3,17.695,-97.605,75,22,H HUAJUAPAN DE LEON,OAX
10,12,20,11,20,01,3.3,16.3157,-94.0035,106,14,ARRIAGA ,CHIS
10,12,20,12,04,26,3.4,16.21,-97.477,11,22,RIO GRANDE,OAX
10,12,20,12,42,50,3.8,16.2188,-97.6173,13,30,RIO GRANDE,OAX
10,12,20,12,56,17,3.4,31.5588,-115.516,15,88,SAN FELIPE,BC
10,12,20,13,26,45,3.7,16.7765,-99.6933,8,24,ACAPULCO,GRO
10,12,20,13,51,41,3.5,16.5893,-98.477,2,13,OMETEPEC,GRO
10,12,20,13,57,56,3.6,16.4123,-95.182,11,11,S BLAS ATEMPA,OAX
10,12,20,14,07,05,3.6,17.9692,-101.883,16,35,CD LAZARO CARDENAS,MICH
10,12,20,15,15,46,3.6,18.2293,-100.647,54,15,CD ALTAMIRANO,GRO
10,12,20,15,24,16,3.6,15.6828,-95.8218,39,35,CRUCECITA,OAX
10,12,20,16,03,43,3.8,15.2193,-94.6217,24,123,SALINA CRUZ,OAX
10,12,20,16,17,29,3.5,16.3802,-98.2527,19,22,PINOTEPA NACIONAL,OAX
10,12,20,16,43,43,3.6,16.393,-98.226,15,19,PINOTEPA NACIONAL,OAX
10,12,20,16,51,49,3.5,16.3433,-98.2237,19,18,PINOTEPA NACIONAL,OAX
10,12,20,18,23,44,4.1,16.9843,-94.6993,122,38,MATIAS ROMERO,OAX
10,12,20,18,30,55,3.6,15.9003,-95.1502,20,32,SALINA CRUZ,OAX
10,12,20,18,34,11,3.5,17.2087,-100.908,32,30,TECPAN,GRO
10,12,20,18,37,42,3.2,16.182,-98.2773,5,30,PINOTEPA NACIONAL,OAX
10,12,20,19,01,15,3.5,19.202,-104.743,23,19,CIHUATLAN,JAL
10,12,20,19,09,50,3.5,19.2628,-104.086,38,30,COQUIMATLAN,COL
10,12,20,19,24,32,3.6,16.2445,-98.8412,18,67,OMETEPEC,GRO
10,12,20,19,50,43,3.9,16.8188,-94.1845,137,51,CINTALAPA,CHIS
10,12,20,20,02,53,3.6,16.7328,-99.3275,17,10,SAN MARCOS,GRO
10,12,20,20,10,21,3.5,18.9552,-104.725,5,36,CIHUATLAN,JAL
10,12,20,20,27,58,3,16.1193,-97.5427,13,17,RIO GRANDE,OAX
10,12,20,20,30,44,3.9,17.0042,-95.7727,27,75,TLACOLULA,OAX
10,12,20,21,01,17,3.6,16.5617,-98.4792,6,16,OMETEPEC,GRO
10,12,20,21,02,37,3.3,16.2155,-98.1217,12,16,PINOTEPA NACIONAL,OAX
10,12,20,21,26,46,3.6,16.0365,-94.0228,95,26,ARRIAGA ,CHIS
10,12,20,21,54,29,3.7,16.4598,-95.0522,40,5,JUCHITAN DE ZARAGOZA,OAX
10,12,20,21,59,13,3.7,18.109,-103.207,5,74,COALCOMAN,MICH
10,12,20,22,17,40,3.8,14.9488,-92.9225,63,53,HUIXTLA,CHIS
10,12,20,22,30,51,3.6,16.148,-98.9212,18,81,OMETEPEC,GRO
10,12,20,23,03,30,3.7,17.1118,-98.9288,37,60,CHILAPA DE ALVAREZ,GRO
10,12,20,23,11,45,3.8,16.1398,-94.0863,92,23,ARRIAGA ,CHIS
10,12,20,23,16,37,3.7,17.618,-94.7298,130,38,SAYULA DE ALEMAN,VER
10,12,20,23,23,20,3.5,16.6778,-98.434,15,3,OMETEPEC,GRO
10,12,20,23,25,39,3.8,16.8805,-94.3527,131,68,UNION HIDALGO,OAX
10,12,20,23,43,02,3.8,19.2775,-105.049,36,51,CIHUATLAN,JAL
11,12,20,0,11,31,4,17.0717,-99.9538,45,16,COYUCA DE BENITEZ,GRO
11,12,20,0,15,28,3.4,18.4415,-103.044,40,39,COALCOMAN,MICH
11,12,20,0,33,00,3.1,15.892,-97.8803,15,50,RIO GRANDE,OAX
11,12,20,0,35,07,3.6,15.9635,-93.2658,129,30,VILLAFLORES,CHIS
11,12,20,0,39,01,3.5,15.2795,-94.5462,16,122,SALINA CRUZ,OAX
11,12,20,0,40,41,3.1,16.296,-97.8227,10,25,PINOTEPA NACIONAL,OAX
11,12,20,1,01,03,3.6,16.234,-98.0487,6,12,PINOTEPA NACIONAL,OAX
11,12,20,1,13,29,3.6,15.637,-94.9888,17,64,SALINA CRUZ,OAX
11,12,20,1,25,09,3.4,16.2645,-97.7947,10,29,PINOTEPA NACIONAL,OAX
11,12,20,1,25,54,3.8,16.733,-93.9767,136,27,CINTALAPA,CHIS
11,12,20,1,30,04,3.8,15.4098,-92.8827,91,4,MAPASTEPEC,CHIS
11,12,20,1,32,50,3.6,16.5432,-94.5878,87,27,UNION HIDALGO,OAX
11,12,20,1,56,34,3.7,16.0285,-97.5415,16,12,RIO GRANDE,OAX
11,12,20,2,06,46,3.5,16.2568,-98.1077,18,11,PINOTEPA NACIONAL,OAX
11,12,20,2,22,42,3.4,19.2365,-104.169,11,26,MANZANILLO,COL
11,12,20,2,22,59,3.7,16.4887,-95.1493,6,10,CD IXTEPEC,OAX
11,12,20,2,30,06,4,13.6315,-92.3,12,117,CD HIDALGO,CHIS
11,12,20,2,34,09,3.5,17.3108,-94.287,142,69,LAS CHOAPAS,VER
11,12,20,2,37,21,3.4,16.7235,-98.9203,13,51,SAN MARCOS,GRO
11,12,20,2,38,38,3.9,15.0627,-94.4955,23,138,TONALA,CHIS
11,12,20,3,15,21,3.9,15.2635,-94.4307,14,116,TONALA,CHIS
11,12,20,3,24,00,3.7,16.8472,-94.2135,132,55,CINTALAPA,CHIS
11,12,20,3,31,15,3.8,18.1227,-103.549,16,83,COALCOMAN,MICH
11,12,20,3,36,01,3.9,15.0563,-94.3143,12,129,TONALA,CHIS
11,12,20,3,49,30,3.5,16.7165,-99.5912,7,23,SAN MARCOS,GRO
11,12,20,3,53,24,3.9,15.985,-95.1672,8,22,SALINA CRUZ,OAX
11,12,20,4,02,02,3.8,16.7352,-95.0222,102,15,MATIAS ROMERO,OAX
11,12,20,4,02,33,3.8,17.7422,-95.442,31,28,J RODRIGUEZ CLARA,VER
11,12,20,4,03,16,3.5,16.8152,-98.5668,35,23,OMETEPEC,GRO
11,12,20,4,32,41,3.5,17.3407,-94.6555,137,66,MATIAS ROMERO,OAX
11,12,20,5,03,45,3.4,17.0857,-98.6343,50,51,OMETEPEC,GRO
11,12,20,5,07,40,3.7,17.079,-99.5468,44,36,SAN MARCOS,GRO
11,12,20,5,43,14,4.3,18.2628,-103.487,7,67,COALCOMAN,MICH
11,12,20,5,49,57,3.9,18.1892,-103.477,7,73,COALCOMAN,MICH
11,12,20,5,54,04,3.9,17.6063,-101.199,45,11,PETATLAN,GRO
11,12,20,6,04,50,1.2,22.7325,-102.549,#¡VALOR!,4,GUADALUPE,ZAC
11,12,20,6,11,14,3.5,16.3773,-94.7305,22,15,UNION HIDALGO,OAX
11,12,20,6,18,53,3.7,15.2045,-94.4495,13,123,TONALA,CHIS
11,12,20,6,55,14,3.6,15.745,-93.956,77,43,TONALA,CHIS
11,12,20,7,19,51,3.8,17.6537,-95.214,119,37,SAYULA DE ALEMAN,VER
11,12,20,8,04,17,3.7,17.0762,-94.2247,144,68,CINTALAPA,CHIS
11,12,20,8,29,01,3.7,18.1098,-103.294,3,75,COALCOMAN,MICH
11,12,20,8,32,03,3.1,16.4772,-98.478,19,24,OMETEPEC,GRO
11,12,20,9,09,46,3.4,16.026,-98.5172,16,61,PINOTEPA NACIONAL,OAX
11,12,20,9,39,22,3.4,16.2968,-98.2337,16,20,PINOTEPA NACIONAL,OAX
11,12,20,10,02,07,3.8,16.0202,-99.0087,17,95,SAN MARCOS,GRO
11,12,20,10,13,41,3.4,16.9857,-99.3048,29,23,SAN MARCOS,GRO
11,12,20,10,16,27,2.8,18.9533,-98.6045,8,18,ATLIXCO,PUE
11,12,20,11,44,58,3.8,17.4065,-101.073,41,26,PETATLAN,GRO
11,12,20,12,03,55,4.1,16.0838,-98.9877,15,90,SAN MARCOS,GRO
11,12,20,12,43,32,3.6,16.4873,-98.9808,5,55,SAN MARCOS,GRO
11,12,20,13,10,55,3.4,16.2425,-98.8982,16,72,OMETEPEC,GRO
11,12,20,13,12,07,3.8,17.085,-94.6693,130,46,MATIAS ROMERO,OAX
11,12,20,13,31,28,3.3,16.2912,-98.2582,13,23,PINOTEPA NACIONAL,OAX
11,12,20,14,11,39,3,16.2727,-98.0248,4,8,PINOTEPA NACIONAL,OAX
11,12,20,14,12,23,3.2,16.2618,-98.0828,11,9,PINOTEPA NACIONAL,OAX
11,12,20,14,25,35,3.5,16.0885,-95.1902,10,10,SALINA CRUZ,OAX
11,12,20,14,31,23,3.9,16.8255,-95.1098,120,9,MATIAS ROMERO,OAX
11,12,20,14,56,55,3.1,16.26,-98.0363,8,9,PINOTEPA NACIONAL,OAX
11,12,20,15,07,18,3.8,16.1758,-97.2715,8,25,RIO GRANDE,OAX
11,12,20,15,20,50,3.5,18.0937,-103.324,5,78,COALCOMAN,MICH
11,12,20,16,07,20,3.7,16.3332,-93.4323,151,21,VILLAFLORES,CHIS
11,12,20,16,59,50,3.6,16.1218,-97.1468,36,30,PUERTO ESCONDIDO,OAX
11,12,20,17,12,32,3.4,15.6525,-97.5442,18,41,RIO GRANDE,OAX
11,12,20,17,21,48,3.9,17.1883,-94.766,134,46,MATIAS ROMERO,OAX
11,12,20,18,29,04,3.7,17.7508,-101.363,46,23,ZIHUATANEJO,GRO
11,12,20,19,45,24,3.6,16.7823,-99.8587,6,11,ACAPULCO,GRO
11,12,20,19,58,04,3.5,16.5662,-98.5975,21,24,OMETEPEC,GRO
11,12,20,20,07,19,3.4,16.2942,-98.243,13,21,PINOTEPA NACIONAL,OAX
11,12,20,20,08,39,3.5,16.2937,-98.2733,12,24,PINOTEPA NACIONAL,OAX
11,12,20,20,12,39,3.3,16.28,-98.2802,15,25,PINOTEPA NACIONAL,OAX
11,12,20,20,49,00,3.4,16.4917,-98.4747,40,22,OMETEPEC,GRO
11,12,20,21,09,18,3.2,16.561,-98.4718,5,15,OMETEPEC,GRO
11,12,20,21,49,56,3.6,16.0102,-97.1617,28,19,PUERTO ESCONDIDO,OAX
11,12,20,22,22,14,4.3,16.8397,-100.158,21,20,COYUCA DE BENITEZ,GRO
11,12,20,22,28,43,3.3,16.3143,-98.3268,8,29,PINOTEPA NACIONAL,OAX
11,12,20,22,29,48,3.6,15.693,-95.1233,11,55,SALINA CRUZ,OAX
11,12,20,22,41,14,3.8,15.4173,-94.8235,35,94,SALINA CRUZ,OAX
11,12,20,23,35,44,3.9,14.5765,-92.8592,8,74,TAPACHULA,CHIS
11,12,20,23,36,41,3.1,16.3215,-98.2095,25,17,PINOTEPA NACIONAL,OAX
12,12,20,1,00,39,3.4,16.5393,-98.2577,15,22,OMETEPEC,GRO
12,12,20,1,18,25,3.3,16.9357,-99.5145,30,20,SAN MARCOS,GRO
12,12,20,1,24,01,3.8,15.9015,-94.3243,91,58,ARRIAGA ,CHIS
12,12,20,1,47,11,3.9,16.058,-95.2427,10,15,SALINA CRUZ,OAX
12,12,20,2,45,14,3.4,16.2938,-98.0978,12,7,PINOTEPA NACIONAL,OAX
12,12,20,3,16,55,3.6,15.1627,-92.5488,108,9,HUIXTLA,CHIS
12,12,20,3,20,18,3.4,19.2352,-105.042,28,50,CIHUATLAN,JAL
12,12,20,4,04,46,3.4,19.7702,-104.543,62,18,AUTLAN DE NAVARRO,JAL
12,12,20,4,20,23,3.7,16.503,-96.167,76,49,MIAHUATLAN,OAX
12,12,20,4,39,57,4,15.9358,-97.6783,15,27,RIO GRANDE,OAX
12,12,20,5,17,11,3.7,18.0477,-103.316,5,82,COALCOMAN,MICH
12,12,20,5,45,18,3.8,17.527,-95.7895,5,62,ISLA,VER
12,12,20,6,14,32,0.6,22.7622,-102.604,#¡VALOR!,3,ZACATECAS,ZAC
12,12,20,6,44,54,3.8,15.8252,-100.01,16,116,ACAPULCO,GRO
12,12,20,7,26,50,3.3,16.02,-97.5947,16,17,RIO GRANDE,OAX
12,12,20,7,29,39,4,16.8513,-100.918,15,51,TECPAN,GRO
12,12,20,8,04,44,3.7,17.8385,-101.731,6,29,ZIHUATANEJO,GRO
12,12,20,8,36,31,3.9,16.0533,-97.1188,22,22,PUERTO ESCONDIDO,OAX
12,12,20,11,29,27,3.7,15.8667,-96.3868,39,16,S PEDRO POCHUTLA,OAX
12,12,20,13,04,26,3.9,15.3985,-94.7958,16,97,SALINA CRUZ,OAX
12,12,20,13,07,03,3.7,15.4293,-94.8017,23,93,SALINA CRUZ,OAX
12,12,20,13,27,03,3.5,19.136,-103.955,14,17,COQUIMATLAN,COL
12,12,20,13,40,07,3.5,18.4137,-102.967,59,45,COALCOMAN,MICH
12,12,20,13,59,52,3.7,17.0738,-94.1093,167,59,CINTALAPA,CHIS
12,12,20,15,10,14,3.7,15.166,-94.7337,17,123,SALINA CRUZ,OAX
12,12,20,15,22,28,3.7,19.2185,-104.053,7,25,COQUIMATLAN,COL
12,12,20,17,23,43,3.7,16.492,-94.6027,106,24,UNION HIDALGO,OAX
12,12,20,17,26,17,3.4,16.7292,-94.983,5,17,MATIAS ROMERO,OAX
12,12,20,17,34,42,3.7,15.112,-92.5352,105,8,HUIXTLA,CHIS
12,12,20,18,30,32,3.8,19.6288,-103.653,5,22,CD GUZMAN,JAL
12,12,20,18,36,09,3.4,19.0255,-102.984,44,23,TEPALCATEPEC,MICH
12,12,20,18,56,27,3.4,16.72,-94.9598,5,19,MATIAS ROMERO,OAX
12,12,20,19,04,39,3.4,20.257,-98.9212,2,3,ACTOPAN,HGO
12,12,20,19,11,01,3.3,19.3925,-104.298,39,27,CASIMIRO CASTILLO,JAL
12,12,20,19,21,28,3.7,14.4618,-92.7933,62,73,CD HIDALGO,CHIS
12,12,20,19,58,49,3.8,16.6618,-91.235,5,88,LAS MARGARITAS,CHIS
12,12,20,20,07,30,3.6,19.5705,-105.293,36,85,CIHUATLAN,JAL
12,12,20,20,12,01,3.4,19.7017,-103.472,31,1,CD GUZMAN,JAL
12,12,20,20,24,46,3.5,16.5987,-94.6588,5,23,UNION HIDALGO,OAX
12,12,20,20,41,16,3.7,15.6742,-93.464,86,27,PIJIJIAPAN,CHIS
12,12,20,20,42,45,3.6,16.133,-95.2337,10,7,SALINA CRUZ,OAX
12,12,20,21,23,01,3.9,17.3958,-101.612,12,28,ZIHUATANEJO,GRO
12,12,20,21,30,17,3.8,18.3302,-94.4583,5,21,ALLENDE,VER
12,12,20,21,39,15,3.9,16.7542,-99.6807,2,26,ACAPULCO,GRO
12,12,20,22,27,35,3.6,18.5567,-103.065,10,26,COALCOMAN,MICH
12,12,20,22,44,08,3.8,16.9452,-94.9617,120,12,MATIAS ROMERO,OAX
12,12,20,23,14,06,3.6,19.8515,-104.552,54,21,AUTLAN DE NAVARRO,JAL
12,12,20,23,16,37,4,16.9388,-100.916,17,44,TECPAN,GRO
12,12,20,23,24,05,3.9,14.5775,-93.2932,15,105,MAPASTEPEC,CHIS
12,12,20,23,44,07,4.1,16.3337,-98.2672,12,23,PINOTEPA NACIONAL,OAX
13,12,20,0,33,15,3.3,16.0225,-97.5813,13,16,RIO GRANDE,OAX
13,12,20,0,35,27,3.7,15.1215,-96.079,16,72,CRUCECITA,OAX
13,12,20,1,00,29,3.8,18.1332,-95.9615,103,9,LOMA BONITA,OAX
13,12,20,1,52,05,3.9,17.0102,-99.504,39,27,SAN MARCOS,GRO
13,12,20,2,10,33,3.6,15.4245,-97.1382,16,49,PUERTO ESCONDIDO,OAX
13,12,20,2,19,08,3.8,15.0898,-94.295,10,124,TONALA,CHIS
13,12,20,2,20,21,3.8,15.7387,-95.0928,47,50,SALINA CRUZ,OAX
13,12,20,2,58,14,3.8,15.504,-97.0675,5,40,PUERTO ESCONDIDO,OAX
13,12,20,3,03,38,3.8,19.8815,-102.734,71,9,COTIJA,MICH
13,12,20,3,27,07,4.2,16.0705,-97.1402,18,24,PUERTO ESCONDIDO,OAX
13,12,20,3,52,16,3.9,16.771,-93.842,146,15,CINTALAPA,CHIS
13,12,20,4,01,42,3.7,17.7675,-99.7345,4,25,ZUMPANGO DEL RIO,GRO
13,12,20,4,05,21,3.9,24.686,-103.456,5,43,MIGUEL AUZA,ZAC
13,12,20,5,14,13,3.7,16.1067,-95.376,61,21,SALINA CRUZ,OAX
13,12,20,5,33,51,3.9,14.5908,-93.7755,5,134,MAPASTEPEC,CHIS
13,12,20,5,40,03,3.9,18.2807,-100.755,54,13,CD ALTAMIRANO,GRO
13,12,20,6,06,44,3.5,16.0162,-97.6765,16,26,RIO GRANDE,OAX
13,12,20,6,40,18,3.8,15.997,-95.8882,61,37,CRUCECITA,OAX
13,12,20,6,47,30,3.5,16.0192,-97.1227,26,18,PUERTO ESCONDIDO,OAX
13,12,20,6,52,33,3.7,18.1237,-103.369,7,76,COALCOMAN,MICH
13,12,20,6,57,26,3.3,16.0328,-97.6505,38,23,RIO GRANDE,OAX
13,12,20,7,06,12,3.8,15.3003,-94.2747,16,103,TONALA,CHIS
13,12,20,7,08,31,3.7,17.6127,-102.161,10,38,CD LAZARO CARDENAS,MICH
13,12,20,7,13,10,3.9,15.4123,-96.8863,17,53,PUERTO ESCONDIDO,OAX
13,12,20,7,42,21,4,17.8392,-101.395,43,27,ZIHUATANEJO,GRO
13,12,20,8,45,58,3.7,16.1645,-95.2922,5,10,SALINA CRUZ,OAX
13,12,20,9,04,15,3.7,15.0192,-94.3983,16,137,TONALA,CHIS
13,12,20,9,04,27,3.6,24.3802,-99.5132,5,53,LINARES,NL
13,12,20,9,07,52,3.4,17.4153,-94.5703,131,63,JALTIPAN DE MORELOS,VER
13,12,20,9,33,49,3.2,17.1073,-100.108,48,11,COYUCA DE BENITEZ,GRO
13,12,20,9,35,08,3.4,16.8893,-100.938,16,49,TECPAN,GRO
13,12,20,10,01,29,3.5,16.928,-100.912,16,44,TECPAN,GRO
13,12,20,10,12,01,3.4,15.9327,-97.2467,15,21,PUERTO ESCONDIDO,OAX
13,12,20,10,52,07,3.7,16.393,-97.8392,5,23,PINOTEPA NACIONAL,OAX
13,12,20,11,16,48,3.9,17.612,-100.283,55,47,ATOYAC DE ALVAREZ,GRO
13,12,20,12,50,11,3.4,19.1367,-104.044,2,24,CD DE ARMERIA,COL
13,12,20,13,07,45,3.4,31.5148,-115.556,20,87,SAN FELIPE,BC
13,12,20,14,14,23,3.9,15.4097,-95.0558,16,87,SALINA CRUZ,OAX
13,12,20,14,29,54,3.5,19.3143,-103.91,31,17,COQUIMATLAN,COL
13,12,20,14,54,39,3.4,19.342,-103.728,67,8,VILLA DE ALVAREZ,COL
13,12,20,15,28,59,3.6,15.758,-96.3077,44,17,S PEDRO POCHUTLA,OAX
13,12,20,15,33,58,3.7,17.6597,-101.674,21,13,ZIHUATANEJO,GRO
13,12,20,15,55,12,3.6,17.0192,-94.2255,141,65,CINTALAPA,CHIS
13,12,20,15,58,00,3.4,16.2958,-97.8177,5,26,PINOTEPA NACIONAL,OAX
13,12,20,16,09,45,3.4,15.9048,-96.748,10,34,PUERTO ESCONDIDO,OAX
13,12,20,16,39,53,3.7,16.0302,-97.5528,9,13,RIO GRANDE,OAX
13,12,20,16,53,43,3.4,16.2123,-98.107,10,15,PINOTEPA NACIONAL,OAX
13,12,20,16,55,00,3.7,28.5475,-108.854,10,99,MADERA,CHIH
13,12,20,17,37,21,3.6,16.8742,-95.0105,46,3,MATIAS ROMERO,OAX
13,12,20,18,47,34,3.5,16.5217,-98.3068,37,21,OMETEPEC,GRO
13,12,20,19,07,05,3.7,16.1722,-94.857,69,34,UNION HIDALGO,OAX
13,12,20,20,02,38,3.5,16.885,-100.166,12,16,COYUCA DE BENITEZ,GRO
13,12,20,20,16,09,3.4,17.976,-98.1975,52,29,ACATLAN DE OSORIO,PUE
13,12,20,20,31,55,3.6,15.3527,-97.9867,16,94,RIO GRANDE,OAX
13,12,20,21,28,46,3.4,17.5213,-98.1032,57,47,H HUAJUAPAN DE LEON,OAX
13,12,20,21,41,48,3.9,15.1268,-94.5685,17,135,SALINA CRUZ,OAX
13,12,20,21,59,28,3.4,16.2458,-98.1212,10,13,PINOTEPA NACIONAL,OAX
13,12,20,22,01,29,3.5,15.913,-95.2067,13,30,SALINA CRUZ,OAX
13,12,20,22,04,05,3.3,16.2472,-98.1263,9,13,PINOTEPA NACIONAL,OAX
13,12,20,22,14,27,3.4,16.5365,-99.243,9,33,SAN MARCOS,GRO
13,12,20,22,47,39,3.4,17.3127,-100.776,17,19,TECPAN,GRO
13,12,20,22,51,17,3.2,16.3207,-98.1702,19,13,PINOTEPA NACIONAL,OAX
13,12,20,23,05,59,3.6,17.301,-95.128,119,48,MATIAS ROMERO,OAX
13,12,20,23,27,28,3.5,15.9555,-95.2653,47,26,SALINA CRUZ,OAX
14,12,20,0,10,48,3.4,16.5572,-98.4607,5,15,OMETEPEC,GRO
14,12,20,0,10,50,3.4,17.2457,-94.7363,126,53,MATIAS ROMERO,OAX
14,12,20,0,31,32,3.6,16.4148,-94.5887,10,27,UNION HIDALGO,OAX
14,12,20,0,45,36,3.7,16.9523,-94.3457,135,72,CINTALAPA,CHIS
14,12,20,0,49,01,3.6,18.3988,-103.586,33,61,COALCOMAN,MICH
14,12,20,0,49,19,3.4,16.8913,-100.47,5,35,ATOYAC DE ALVAREZ,GRO
14,12,20,0,52,31,3.4,17.1217,-94.3205,135,79,CINTALAPA,CHIS
14,12,20,0,52,51,3.3,16.2575,-98.0123,8,10,PINOTEPA NACIONAL,OAX
14,12,20,0,55,00,3.8,16.0993,-95.2232,2,10,SALINA CRUZ,OAX
14,12,20,1,14,39,3.8,16.4295,-94.6913,102,16,UNION HIDALGO,OAX
14,12,20,1,18,14,3.7,15.3838,-94.7808,16,99,SALINA CRUZ,OAX
14,12,20,1,44,31,3.5,17.4828,-94.8417,135,46,SAYULA DE ALEMAN,VER
14,12,20,1,53,32,3.3,16.234,-98.1047,8,13,PINOTEPA NACIONAL,OAX
14,12,20,2,02,05,3.7,14.9848,-94.0412,16,118,PIJIJIAPAN,CHIS
14,12,20,2,11,38,3.6,16.5743,-98.4867,5,15,OMETEPEC,GRO
14,12,20,2,34,44,3.5,16.5847,-94.5192,3,35,UNION HIDALGO,OAX
14,12,20,2,43,35,3.7,21.8798,-103.727,5,45,TLALTENANGO,ZAC
14,12,20,2,44,44,3.3,16.3835,-98.2155,3,18,PINOTEPA NACIONAL,OAX
14,12,20,3,07,01,3.5,16.3758,-95.0548,11,7,JUCHITAN DE ZARAGOZA,OAX
14,12,20,3,17,25,3.4,16.6547,-94.8992,12,21,UNION HIDALGO,OAX
14,12,20,3,24,56,3.8,17.2043,-92.0298,27,32,YAJALON,CHIS
14,12,20,3,29,10,3.5,19.8933,-104.563,86,24,AUTLAN DE NAVARRO,JAL
14,12,20,3,32,21,3.6,16.4488,-95.0375,8,3,JUCHITAN DE ZARAGOZA,OAX
14,12,20,3,53,58,3.6,16.4688,-95.0293,5,4,JUCHITAN DE ZARAGOZA,OAX
14,12,20,3,54,54,3.7,16.5688,-98.4675,8,14,OMETEPEC,GRO
14,12,20,3,56,46,3.5,16.5683,-98.4818,7,15,OMETEPEC,GRO
14,12,20,4,13,53,3.5,16.4183,-95.0615,4,5,JUCHITAN DE ZARAGOZA,OAX
14,12,20,4,15,16,3.7,16.5743,-98.4782,6,14,OMETEPEC,GRO
14,12,20,4,16,54,3.3,16.5457,-98.4332,10,15,OMETEPEC,GRO
14,12,20,4,20,56,3.4,16.409,-95.0578,11,5,JUCHITAN DE ZARAGOZA,OAX
14,12,20,4,21,52,3.3,16.0485,-97.648,31,23,RIO GRANDE,OAX
14,12,20,4,42,12,3.4,16.4217,-95.4908,4,29,TEHUANTEPEC,OAX
14,12,20,4,45,40,3.8,16.1537,-96.359,44,32,MIAHUATLAN,OAX
14,12,20,4,53,40,3.8,18.3373,-100.79,57,13,CD ALTAMIRANO,GRO
14,12,20,5,01,51,3.9,16.4172,-95.0345,6,2,JUCHITAN DE ZARAGOZA,OAX
14,12,20,6,00,39,4,15.8655,-95.233,58,35,SALINA CRUZ,OAX
14,12,20,6,16,05,3.5,16.0668,-97.1353,20,24,PUERTO ESCONDIDO,OAX
14,12,20,7,49,48,3.3,16.5058,-98.4783,15,21,OMETEPEC,GRO
14,12,20,7,51,47,3.3,16.4677,-98.2738,32,27,PINOTEPA NACIONAL,OAX
14,12,20,8,49,50,3.8,15.1812,-94.5363,16,130,TONALA,CHIS
14,12,20,9,02,11,3.1,16.0743,-97.3025,36,16,RIO GRANDE,OAX
14,12,20,9,32,46,3.6,15.4635,-96.0805,9,34,CRUCECITA,OAX
14,12,20,10,07,59,3.1,20.2355,-99.12,5,7,PROGRESO,HGO
14,12,20,11,23,30,4.2,15.374,-94.1042,56,87,TONALA,CHIS
14,12,20,11,37,00,3.9,15.4355,-94.845,22,91,SALINA CRUZ,OAX
14,12,20,12,08,43,3,20.3017,-98.8987,5,6,ACTOPAN,HGO
14,12,20,12,45,18,3.8,18.2745,-105.021,7,114,MANZANILLO,COL
14,12,20,13,11,17,3.6,16.525,-95.2447,78,16,CD IXTEPEC,OAX
14,12,20,13,15,08,3.2,16.1073,-97.523,27,14,RIO GRANDE,OAX
14,12,20,13,20,29,3.2,16.3178,-98.0133,28,5,PINOTEPA NACIONAL,OAX
14,12,20,13,24,36,3.7,18.0302,-103.309,5,84,COALCOMAN,MICH
14,12,20,13,52,01,4.3,17.1603,-94.9052,131,35,MATIAS ROMERO,OAX
14,12,20,14,31,09,3.3,16.3128,-98.0365,24,4,PINOTEPA NACIONAL,OAX
14,12,20,14,34,44,3.8,15.5595,-96.2767,9,28,CRUCECITA,OAX
14,12,20,14,44,15,3.7,16.7295,-94.964,57,18,MATIAS ROMERO,OAX
14,12,20,15,02,38,3.3,16.0572,-97.5793,38,16,RIO GRANDE,OAX
14,12,20,15,06,41,3.5,15.4073,-98.2925,18,106,PINOTEPA NACIONAL,OAX
14,12,20,15,08,07,2.5,25.79,-100.251,5,6,CD APODACA,NL
14,12,20,15,29,31,3.5,16.5892,-99.1152,6,37,SAN MARCOS,GRO
14,12,20,15,46,38,2.2,25.803,-100.311,5,2,CD GRAL ESCOBEDO,NL
14,12,20,16,17,37,3.4,18.1357,-103.462,6,78,COALCOMAN,MICH
14,12,20,17,04,43,3.5,16.7508,-99.69,3,26,ACAPULCO,GRO
